product_id,date_id,count
13,151,164
14,151,152
15,151,150
16,151,169
17,151,156
18,151,136
19,151,160
20,151,128
21,151,125
22,151,152
23,151,136
24,151,126
25,151,164
26,151,131
27,151,151
28,151,157
29,151,169
30,151,151
31,151,149
32,151,160
33,151,136
34,151,157
35,151,157
36,151,133
37,151,175
38,151,145
39,151,137
40,151,146
41,151,156
42,151,156
43,151,161
44,151,138
45,151,156
46,151,149
47,151,168
48,151,154
49,151,151
0,152,152
1,152,139
2,152,138
3,152,155
4,152,161
5,152,148
6,152,150
7,152,133
8,152,171
9,152,151
10,152,180
11,152,159
12,152,159
13,152,137
14,152,147
15,152,134
16,152,156
17,152,159
18,152,183
19,152,154
20,152,143
21,152,159
22,152,139
23,152,167
24,152,159
25,152,139
26,152,179
27,152,133
28,152,147
29,152,143
30,152,148
31,152,153
32,152,155
33,152,139
34,152,140
35,152,146
36,152,134
37,152,152
38,152,139
39,152,133
40,152,137
41,152,155
42,152,158
43,152,152
44,152,154
45,152,144
46,152,133
47,152,147
48,152,152
49,152,158
0,153,151
1,153,156
2,153,140
3,153,151
4,153,140
5,153,163
6,153,173
7,153,144
8,153,144
9,153,156
10,153,146
11,153,139
12,153,150
13,153,158
14,153,148
15,153,130
16,153,142
17,153,128
18,153,125
19,153,151
20,153,166
21,153,131
22,153,135
23,153,146
24,153,171
25,153,153
26,153,144
27,153,155
28,153,138
29,153,158
30,153,155
31,153,152
32,153,130
33,153,140
34,153,147
35,153,138
36,153,156
37,153,165
38,153,120
39,153,140
40,153,149
41,153,175
42,153,160
43,153,146
44,153,154
45,153,135
46,153,129
47,153,161
48,153,143
49,153,165
0,154,140
1,154,156
2,154,142
3,154,128
4,154,145
5,154,153
6,154,167
7,154,120
8,154,144
9,154,139
10,154,144
11,154,128
12,154,157
13,154,149
14,154,146
15,154,147
16,154,163
17,154,137
18,154,153
19,154,160
20,154,166
21,154,160
22,154,148
23,154,172
24,154,151
25,154,132
26,154,178
27,154,135
28,154,147
29,154,151
30,154,168
31,154,132
32,154,154
33,154,156
34,154,172
35,154,168
36,154,167
37,154,134
38,154,173
39,154,129
40,154,144
41,154,139
42,154,151
43,154,128
44,154,153
45,154,149
46,154,151
47,154,146
48,154,129
49,154,145
0,155,153
1,155,139
2,155,139
3,155,142
4,155,129
5,155,149
6,155,152
7,155,125
8,155,176
9,155,146
10,155,150
11,155,158
12,155,159
13,155,138
14,155,171
15,155,187
16,155,167
17,155,165
18,155,135
19,155,160
20,155,162
21,155,162
22,155,151
23,155,150
24,155,153
25,155,134
26,155,145
27,155,157
28,155,151
29,155,161
30,155,152
31,155,139
32,155,157
33,155,149
34,155,136
35,155,136
36,155,152
37,155,168
38,155,134
39,155,132
40,155,144
41,155,140
42,155,153
43,155,157
44,155,142
45,155,169
46,155,132
47,155,125
48,155,162
49,155,131
0,156,148
1,156,145
2,156,177
3,156,125
4,156,159
5,156,173
6,156,145
7,156,152
8,156,160
9,156,170
10,156,146
11,156,144
12,156,152
13,156,176
14,156,157
15,156,137
16,156,165
17,156,147
18,156,136
19,156,151
20,156,141
21,156,138
22,156,158
23,156,132
24,156,151
25,156,134
26,156,151
27,156,161
28,156,162
29,156,156
30,156,164
31,156,130
32,156,157
33,156,141
34,156,183
35,156,167
36,156,141
37,156,156
38,156,162
39,156,137
40,156,143
41,156,160
42,156,142
43,156,139
44,156,152
45,156,163
46,156,167
47,156,168
48,156,158
49,156,164
0,157,121
1,157,142
2,157,144
3,157,186
4,157,147
5,157,181
6,157,145
7,157,153
8,157,153
9,157,168
10,157,165
11,157,129
12,157,153
13,157,169
14,157,146
15,157,143
16,157,142
17,157,148
18,157,137
19,157,141
20,157,116
21,157,122
22,157,147
23,157,131
24,157,141
25,157,146
26,157,156
27,157,157
28,157,162
29,157,144
30,157,172
31,157,149
32,157,156
33,157,157
34,157,168
35,157,171
36,157,123
37,157,133
38,157,164
39,157,144
40,157,154
41,157,125
42,157,151
43,157,153
44,157,174
45,157,153
46,157,162
47,157,159
48,157,156
49,157,161
0,158,180
1,158,159
2,158,155
3,158,154
4,158,135
5,158,163
6,158,155
7,158,129
8,158,159
9,158,156
10,158,168
11,158,127
12,158,166
13,158,159
14,158,145
15,158,155
16,158,152
17,158,140
18,158,130
19,158,123
20,158,144
21,158,154
22,158,170
23,158,146
24,158,123
25,158,156
26,158,156
27,158,143
28,158,171
29,158,151
30,158,136
31,158,150
32,158,163
33,158,136
34,158,159
35,158,148
36,158,145
37,158,139
38,158,165
39,158,155
40,158,136
41,158,165
42,158,156
43,158,139
44,158,148
45,158,158
46,158,139
47,158,148
48,158,153
49,158,146
0,159,139
1,159,131
2,159,157
3,159,158
4,159,144
5,159,171
6,159,172
7,159,152
8,159,133
9,159,171
10,159,152
11,159,161
12,159,158
13,159,125
14,159,129
15,159,146
16,159,173
17,159,135
18,159,140
19,159,176
20,159,143
21,159,162
22,159,154
23,159,153
24,159,133
25,159,137
26,159,183
27,159,155
28,159,148
29,159,154
30,159,148
31,159,135
32,159,156
33,159,168
34,159,159
35,159,152
36,159,140
37,159,152
38,159,145
39,159,163
40,159,188
41,159,157
42,159,140
43,159,149
44,159,133
45,159,164
46,159,157
47,159,146
48,159,136
49,159,159
0,160,155
1,160,155
2,160,137
3,160,144
4,160,152
5,160,149
6,160,162
7,160,147
8,160,156
9,160,124
10,160,123
11,160,183
12,160,161
13,160,151
14,160,148
15,160,159
16,160,166
17,160,139
18,160,167
19,160,152
20,160,146
21,160,176
22,160,114
23,160,172
24,160,138
25,160,134
26,160,123
27,160,156
28,160,158
29,160,143
30,160,139
31,160,165
32,160,157
33,160,152
34,160,152
35,160,150
36,160,136
37,160,140
38,160,167
39,160,153
40,160,161
41,160,188
42,160,160
43,160,144
44,160,146
45,160,155
46,160,168
47,160,139
48,160,148
49,160,142
0,161,133
1,161,147
2,161,155
3,161,138
4,161,136
5,161,162
6,161,124
7,161,160
8,161,157
9,161,150
10,161,162
11,161,145
12,161,139
13,161,166
14,161,133
15,161,172
16,161,157
17,161,160
18,161,115
19,161,149
20,161,141
21,161,149
22,161,121
23,161,153
24,161,134
25,161,175
26,161,144
27,161,160
28,161,145
29,161,150
30,161,117
31,161,146
32,161,144
33,161,168
34,161,147
35,161,174
36,161,160
37,161,132
38,161,140
39,161,135
40,161,172
41,161,155
42,161,126
43,161,144
44,161,158
45,161,145
46,161,149
47,161,154
48,161,141
49,161,150
0,162,144
1,162,154
2,162,133
3,162,156
4,162,154
5,162,156
6,162,166
7,162,157
8,162,156
9,162,139
10,162,195
11,162,145
12,162,132
13,162,144
14,162,149
15,162,160
16,162,169
17,162,153
18,162,149
19,162,135
20,162,163
21,162,156
22,162,134
23,162,146
24,162,142
25,162,165
26,162,133
27,162,160
28,162,131
29,162,121
30,162,149
31,162,150
32,162,150
33,162,159
34,162,143
35,162,130
36,162,135
37,162,155
38,162,141
39,162,162
40,162,149
41,162,136
42,162,166
43,162,163
44,162,141
45,162,150
46,162,154
47,162,123
48,162,156
49,162,170
0,163,144
1,163,170
2,163,148
3,163,173
4,163,147
5,163,153
6,163,125
7,163,140
8,163,139
9,163,161
10,163,169
11,163,164
12,163,175
13,163,170
14,163,173
15,163,153
16,163,155
17,163,137
18,163,149
19,163,168
20,163,143
21,163,146
22,163,139
23,163,164
24,163,180
25,163,123
26,163,140
27,163,149
28,163,146
29,163,143
30,163,148
31,163,159
32,163,146
33,163,160
34,163,158
35,163,133
36,163,146
37,163,165
38,163,151
39,163,151
40,163,156
41,163,158
42,163,188
43,163,167
44,163,145
45,163,149
46,163,153
47,163,157
48,163,149
49,163,191
0,164,155
1,164,150
2,164,134
3,164,138
4,164,147
5,164,140
6,164,124
7,164,167
8,164,138
9,164,154
10,164,159
11,164,135
12,164,166
13,164,147
14,164,138
15,164,179
16,164,131
17,164,139
18,164,154
19,164,131
20,164,181
21,164,142
22,164,133
23,164,158
24,164,160
25,164,150
26,164,156
27,164,141
28,164,180
29,164,136
30,164,164
31,164,148
32,164,163
33,164,141
34,164,126
35,164,132
36,164,155
37,164,139
38,164,143
39,164,135
40,164,138
41,164,165
42,164,123
43,164,151
44,164,160
45,164,142
46,164,153
47,164,120
48,164,129
49,164,146
0,165,144
1,165,147
2,165,150
3,165,138
4,165,166
5,165,152
6,165,137
7,165,154
8,165,169
9,165,135
10,165,135
11,165,172
12,165,133
13,165,128
14,165,137
15,165,143
16,165,151
17,165,133
18,165,150
19,165,161
20,165,135
21,165,160
22,165,137
23,165,106
24,165,176
25,165,147
26,165,141
27,165,158
28,165,151
29,165,158
30,165,154
31,165,151
32,165,185
33,165,156
34,165,141
35,165,164
36,165,129
37,165,140
38,165,158
39,165,143
40,165,132
41,165,174
42,165,156
43,165,143
44,165,151
45,165,174
46,165,141
47,165,143
48,165,135
49,165,118
0,166,149
1,166,156
2,166,153
3,166,140
4,166,150
5,166,144
6,166,147
7,166,142
8,166,134
9,166,143
10,166,135
11,166,141
12,166,152
13,166,154
14,166,160
15,166,138
16,166,136
17,166,154
18,166,141
19,166,169
20,166,163
21,166,153
22,166,190
23,166,156
24,166,169
25,166,126
26,166,147
27,166,142
28,166,142
29,166,132
30,166,166
31,166,127
32,166,140
33,166,169
34,166,145
35,166,134
36,166,164
37,166,153
38,166,174
39,166,169
40,166,151
41,166,127
42,166,134
43,166,138
44,166,142
45,166,145
46,166,149
47,166,143
48,166,147
49,166,145
0,167,153
1,167,143
2,167,166
3,167,128
4,167,160
5,167,163
6,167,173
7,167,129
8,167,158
9,167,165
10,167,136
11,167,151
12,167,163
13,167,137
14,167,152
15,167,148
16,167,168
17,167,143
18,167,143
19,167,131
20,167,129
21,167,122
22,167,122
23,167,146
24,167,160
25,167,161
26,167,134
27,167,143
28,167,138
29,167,161
30,167,172
31,167,158
32,167,172
33,167,144
34,167,133
35,167,138
36,167,166
37,167,158
38,167,145
39,167,154
40,167,158
41,167,165
42,167,157
43,167,152
44,167,162
45,167,127
46,167,158
47,167,164
48,167,170
49,167,185
0,168,134
1,168,125
2,168,136
3,168,148
4,168,150
5,168,120
6,168,159
7,168,158
8,168,147
9,168,158
10,168,136
11,168,144
12,168,171
13,168,178
14,168,153
15,168,149
16,168,164
17,168,126
18,168,136
19,168,138
20,168,138
21,168,123
22,168,129
23,168,151
24,168,155
25,168,138
26,168,169
27,168,138
28,168,152
29,168,167
30,168,158
31,168,187
32,168,147
33,168,136
34,168,123
35,168,143
36,168,152
37,168,158
38,168,138
39,168,159
40,168,152
41,168,149
42,168,158
43,168,128
44,168,143
45,168,136
46,168,144
47,168,152
48,168,146
49,168,140
0,169,145
1,169,144
2,169,121
3,169,150
4,169,147
5,169,151
6,169,145
7,169,179
8,169,167
9,169,159
10,169,142
11,169,186
12,169,164
13,169,153
14,169,131
15,169,159
16,169,139
17,169,129
18,169,134
19,169,172
20,169,171
21,169,125
22,169,152
23,169,119
24,169,145
25,169,150
26,169,127
27,169,160
28,169,168
29,169,137
30,169,134
31,169,156
32,169,132
33,169,140
34,169,161
35,169,159
36,169,152
37,169,151
38,169,159
39,169,149
40,169,140
41,169,153
42,169,139
43,169,165
44,169,160
45,169,146
46,169,147
47,169,155
48,169,156
49,169,151
0,170,173
1,170,162
2,170,174
3,170,179
4,170,155
5,170,140
6,170,135
7,170,159
8,170,140
9,170,111
10,170,149
11,170,141
12,170,161
13,170,145
14,170,135
15,170,135
16,170,145
17,170,138
18,170,149
19,170,167
20,170,165
21,170,141
22,170,141
23,170,160
24,170,148
25,170,162
26,170,153
27,170,149
28,170,126
29,170,145
30,170,143
31,170,159
32,170,172
33,170,146
34,170,137
35,170,165
36,170,159
37,170,153
38,170,160
39,170,152
40,170,154
41,170,144
42,170,150
43,170,135
44,170,173
45,170,151
46,170,168
47,170,155
48,170,167
49,170,172
0,171,138
1,171,159
2,171,142
3,171,128
4,171,158
5,171,151
6,171,156
7,171,149
8,171,154
9,171,156
10,171,163
11,171,179
12,171,161
13,171,140
14,171,139
15,171,146
16,171,147
17,171,176
18,171,128
19,171,147
20,171,149
21,171,139
22,171,171
23,171,180
24,171,161
25,171,130
26,171,142
27,171,162
28,171,130
29,171,159
30,171,135
31,171,150
32,171,160
33,171,153
34,171,164
35,171,144
36,171,173
37,171,138
38,171,111
39,171,144
40,171,142
41,171,159
42,171,127
43,171,152
44,171,147
45,171,146
46,171,157
47,171,158
48,171,125
49,171,132
0,172,8
1,172,11
2,172,14
3,172,17
4,172,16
5,172,21
6,172,20
7,172,19
8,172,20
9,172,10
10,172,9
11,172,8
12,172,14
13,172,19
14,172,16
15,172,22
16,172,14
17,172,13
18,172,17
19,172,23
20,172,29
21,172,19
22,172,21
23,172,16
24,172,24
25,172,23
26,172,12
27,172,15
28,172,15
29,172,14
30,172,15
31,172,19
32,172,16
33,172,9
34,172,14
35,172,10
36,172,13
37,172,15
38,172,15
39,172,16
40,172,19
41,172,13
42,172,15
43,172,11
44,172,14
45,172,26
46,172,12
47,172,16
48,172,20
49,172,16
0,173,22
1,173,28
2,173,16
3,173,26
4,173,25
5,173,25
6,173,24
7,173,20
8,173,33
9,173,40
10,173,33
11,173,39
12,173,29
13,173,23
14,173,31
15,173,30
16,173,43
17,173,25
18,173,25
19,173,49
20,173,23
21,173,38
22,173,29
23,173,26
24,173,39
25,173,25
26,173,24
27,173,21
28,173,26
29,173,29
30,173,34
31,173,29
32,173,29
33,173,37
34,173,29
35,173,32
36,173,26
37,173,25
38,173,29
39,173,24
40,173,21
41,173,50
42,173,48
43,173,33
44,173,26
45,173,33
46,173,31
47,173,43
48,173,31
49,173,36
0,174,32
1,174,20
2,174,28
3,174,25
4,174,24
5,174,35
6,174,27
7,174,27
8,174,41
9,174,31
10,174,30
11,174,31
12,174,26
13,174,30
14,174,33
15,174,19
16,174,26
17,174,18
18,174,30
19,174,36
20,174,33
21,174,32
22,174,28
23,174,13
24,174,25
25,174,37
26,174,28
27,174,31
28,174,19
29,174,33
30,174,36
31,174,31
32,174,19
33,174,33
34,174,22
35,174,38
36,174,44
37,174,43
38,174,37
39,174,39
40,174,28
41,174,18
42,174,45
43,174,31
44,174,34
45,174,41
46,174,22
47,174,28
48,174,28
49,174,26
0,175,36
1,175,26
2,175,31
3,175,31
4,175,28
5,175,23
6,175,34
7,175,48
8,175,27
9,175,41
10,175,27
11,175,24
12,175,27
13,175,28
14,175,34
15,175,35
16,175,33
17,175,35
18,175,40
19,175,27
20,175,25
21,175,36
22,175,34
23,175,22
24,175,23
25,175,24
26,175,33
27,175,19
28,175,22
29,175,31
30,175,34
31,175,31
32,175,43
33,175,28
34,175,33
35,175,27
36,175,27
37,175,39
38,175,32
39,175,24
40,175,32
41,175,29
42,175,33
43,175,25
44,175,24
45,175,20
46,175,29
47,175,28
48,175,39
49,175,36
0,176,3127
1,176,2960
2,176,2997
3,176,3096
4,176,2933
5,176,3107
6,176,2843
7,176,3022
8,176,3021
9,176,3014
10,176,2983
11,176,2971
12,176,3028
13,176,3073
14,176,2991
15,176,2983
16,176,3101
17,176,3030
18,176,2903
19,176,2977
20,176,2934
21,176,3047
22,176,2970
23,176,3057
24,176,2990
25,176,3043
26,176,2954
27,176,3110
28,176,2978
29,176,2966
30,176,2996
31,176,2971
32,176,3151
33,176,2932
34,176,2945
35,176,3053
36,176,2947
37,176,2991
38,176,3094
39,176,2990
40,176,2987
41,176,2992
42,176,3061
43,176,3069
44,176,3030
45,176,3065
46,176,3055
47,176,3095
48,176,3012
49,176,3045
0,177,1538
1,177,1522
2,177,1490
3,177,1543
4,177,1479
5,177,1494
6,177,1513
7,177,1413
8,177,1584
9,177,1526
10,177,1456
11,177,1503
12,177,1556
13,177,1476
14,177,1471
15,177,1456
16,177,1503
17,177,1472
18,177,1548
19,177,1430
20,177,1505
21,177,1507
22,177,1430
23,177,1436
24,177,1436
25,177,1508
26,177,1428
27,177,1526
28,177,1522
29,177,1518
30,177,1529
31,177,1467
32,177,1481
33,177,1573
34,177,1514
35,177,1554
36,177,1474
37,177,1482
38,177,1469
39,177,1545
40,177,1372
41,177,1404
42,177,1508
43,177,1449
44,177,1547
45,177,1465
46,177,1473
47,177,1468
48,177,1443
49,177,1438
0,178,773
1,178,778
2,178,722
3,178,744
4,178,731
5,178,739
6,178,746
7,178,764
8,178,714
9,178,724
10,178,794
11,178,763
12,178,759
13,178,749
14,178,755
15,178,738
16,178,827
17,178,728
18,178,818
19,178,765
20,178,754
21,178,770
22,178,784
23,178,733
24,178,751
25,178,727
26,178,774
27,178,830
28,178,742
29,178,729
30,178,777
31,178,691
32,178,816
33,178,725
34,178,757
35,178,798
36,178,750
37,178,720
38,178,726
39,178,725
40,178,725
41,178,700
42,178,761
43,178,806
44,178,755
45,178,761
46,178,735
47,178,794
48,178,811
49,178,828
0,179,379
1,179,376
2,179,391
3,179,402
4,179,364
5,179,355
6,179,366
7,179,403
8,179,383
9,179,394
10,179,367
11,179,360
12,179,399
13,179,407
14,179,378
15,179,375
16,179,375
17,179,384
18,179,356
19,179,360
20,179,373
21,179,357
22,179,358
23,179,365
24,179,372
25,179,386
26,179,376
27,179,410
28,179,366
29,179,372
30,179,333
31,179,406
32,179,376
33,179,366
34,179,414
35,179,335
36,179,392
37,179,374
38,179,396
39,179,346
40,179,383
41,179,372
42,179,350
43,179,379
44,179,362
45,179,347
46,179,394
47,179,349
48,179,380
49,179,374
0,180,185
1,180,178
2,180,201
3,180,210
4,180,192
5,180,196
6,180,189
7,180,178
8,180,190
9,180,187
10,180,182
11,180,215
12,180,194
13,180,199
14,180,195
15,180,216
16,180,213
17,180,201
18,180,193
19,180,210
20,180,171
21,180,195
22,180,210
23,180,180
24,180,184
25,180,161
26,180,172
27,180,189
28,180,181
29,180,180
30,180,182
31,180,162
32,180,209
33,180,178
34,180,212
35,180,191
36,180,207
37,180,182
38,180,199
39,180,208
40,180,189
41,180,207
42,180,200
43,180,183
44,180,191
45,180,210
46,180,184
47,180,188
48,180,161
49,180,199
0,181,89
1,181,93
2,181,89
3,181,79
4,181,104
5,181,94
6,181,98
7,181,76
8,181,107
9,181,93
10,181,101
11,181,127
12,181,103
13,181,97
14,181,81
15,181,104
16,181,94
17,181,86
18,181,107
19,181,78
20,181,96
21,181,98
22,181,82
23,181,80
24,181,98
25,181,86
26,181,107
27,181,87
28,181,79
29,181,78
30,181,73
31,181,105
32,181,95
33,181,116
34,181,95
35,181,74
36,181,82
37,181,92
38,181,84
39,181,86
40,181,83
41,181,110
42,181,78
43,181,94
44,181,83
45,181,100
46,181,121
47,181,89
48,181,115
49,181,72
0,182,155
1,182,143
2,182,151
3,182,165
4,182,155
5,182,155
6,182,137
7,182,151
8,182,144
9,182,129
10,182,134
11,182,156
12,182,158
13,182,135
14,182,142
15,182,152
16,182,155
17,182,157
18,182,166
19,182,177
20,182,138
21,182,145
22,182,181
23,182,147
24,182,141
25,182,176
26,182,150
27,182,120
28,182,158
29,182,155
30,182,143
31,182,131
32,182,142
33,182,124
34,182,141
35,182,154
36,182,151
37,182,156
38,182,143
39,182,163
40,182,170
41,182,136
42,182,123
43,182,169
44,182,150
45,182,132
46,182,161
47,182,201
48,182,163
49,182,173
0,183,119
1,183,189
2,183,163
3,183,164
4,183,115
5,183,147
6,183,144
7,183,146
8,183,166
9,183,111
10,183,135
11,183,134
12,183,170
13,183,154
14,183,173
15,183,125
16,183,130
17,183,135
18,183,163
19,183,149
20,183,146
21,183,159
22,183,146
23,183,156
24,183,167
25,183,128
26,183,177
27,183,140
28,183,164
29,183,164
30,183,157
31,183,116
32,183,130
33,183,168
34,183,152
35,183,141
36,183,136
37,183,152
38,183,186
39,183,133
40,183,119
41,183,132
42,183,132
43,183,162
44,183,149
45,183,164
46,183,135
47,183,153
48,183,151
49,183,155
0,184,151
1,184,158
2,184,144
3,184,135
4,184,154
5,184,142
6,184,113
7,184,151
8,184,147
9,184,149
10,184,144
11,184,154
12,184,146
13,184,144
14,184,146
15,184,146
16,184,166
17,184,167
18,184,133
19,184,170
20,184,145
21,184,146
22,184,131
23,184,149
24,184,180
25,184,144
26,184,144
27,184,145
28,184,140
29,184,157
30,184,142
31,184,150
32,184,160
33,184,133
34,184,170
35,184,142
36,184,149
37,184,160
38,184,159
39,184,138
40,184,144
41,184,151
42,184,142
43,184,165
44,184,160
45,184,109
46,184,139
47,184,158
48,184,136
49,184,155
0,185,140
1,185,147
2,185,177
3,185,163
4,185,125
5,185,139
6,185,152
7,185,160
8,185,175
9,185,169
10,185,160
11,185,141
12,185,144
13,185,140
14,185,142
15,185,151
16,185,149
17,185,152
18,185,154
19,185,161
20,185,179
21,185,142
22,185,160
23,185,140
24,185,178
25,185,169
26,185,142
27,185,137
28,185,152
29,185,146
30,185,131
31,185,163
32,185,148
33,185,160
34,185,143
35,185,125
36,185,160
37,185,138
38,185,131
39,185,120
40,185,141
41,185,140
42,185,146
43,185,160
44,185,148
45,185,150
46,185,143
47,185,133
48,185,144
49,185,149
0,186,147
1,186,147
2,186,134
3,186,167
4,186,147
5,186,143
6,186,158
7,186,144
8,186,142
9,186,172
10,186,134
11,186,122
12,186,156
13,186,152
14,186,158
15,186,161
16,186,156
17,186,168
18,186,134
19,186,141
20,186,158
21,186,138
22,186,150
23,186,167
24,186,148
25,186,151
26,186,162
27,186,154
28,186,158
29,186,143
30,186,150
31,186,133
32,186,158
33,186,143
34,186,150
35,186,159
36,186,170
37,186,115
38,186,128
39,186,144
40,186,142
41,186,166
42,186,163
43,186,139
44,186,154
45,186,156
46,186,136
47,186,127
48,186,158
49,186,164
0,187,126
1,187,153
2,187,152
3,187,157
4,187,159
5,187,148
6,187,138
7,187,119
8,187,146
9,187,170
10,187,125
11,187,156
12,187,134
13,187,181
14,187,168
15,187,147
16,187,155
17,187,152
18,187,154
19,187,172
20,187,146
21,187,166
22,187,178
23,187,147
24,187,141
25,187,136
26,187,147
27,187,136
28,187,152
29,187,135
30,187,143
31,187,151
32,187,131
33,187,143
34,187,150
35,187,161
36,187,177
37,187,157
38,187,133
39,187,157
40,187,120
41,187,161
42,187,172
43,187,156
44,187,151
45,187,160
46,187,117
47,187,154
48,187,139
49,187,155
0,188,140
1,188,153
2,188,146
3,188,160
4,188,134
5,188,158
6,188,137
7,188,137
8,188,139
9,188,145
10,188,124
11,188,161
12,188,135
13,188,166
14,188,157
15,188,155
16,188,158
17,188,150
18,188,157
19,188,136
20,188,138
21,188,176
22,188,150
23,188,176
24,188,135
25,188,141
26,188,151
27,188,156
28,188,149
29,188,185
30,188,158
31,188,133
32,188,162
33,188,155
34,188,146
35,188,161
36,188,165
37,188,155
38,188,148
39,188,172
40,188,139
41,188,149
42,188,163
43,188,145
44,188,145
45,188,158
46,188,131
47,188,149
48,188,131
49,188,173
0,189,145
1,189,147
2,189,145
3,189,151
4,189,160
5,189,151
6,189,155
7,189,131
8,189,171
9,189,141
10,189,127
11,189,156
12,189,137
13,189,145
14,189,136
15,189,160
16,189,129
17,189,166
18,189,177
19,189,151
20,189,141
21,189,152
22,189,164
23,189,172
24,189,164
25,189,149
26,189,162
27,189,137
28,189,132
29,189,163
30,189,139
31,189,163
32,189,143
33,189,183
34,189,143
35,189,157
36,189,151
37,189,164
38,189,145
39,189,135
40,189,145
41,189,164
42,189,123
43,189,130
44,189,123
45,189,149
46,189,135
47,189,132
48,189,174
49,189,130
0,190,21
1,190,23
2,190,22
3,190,19
4,190,33
5,190,15
6,190,28
7,190,22
8,190,26
9,190,22
10,190,15
11,190,19
12,190,17
13,190,25
14,190,37
15,190,17
16,190,20
17,190,16
18,190,27
19,190,28
20,190,26
21,190,26
22,190,16
23,190,31
24,190,22
25,190,13
26,190,23
27,190,27
28,190,16
29,190,15
30,190,25
31,190,16
32,190,24
33,190,21
34,190,27
35,190,23
36,190,21
37,190,22
38,190,20
39,190,32
40,190,23
41,190,16
42,190,25
43,190,22
44,190,28
45,190,25
46,190,16
47,190,33
48,190,22
49,190,24
0,191,76
1,191,96
2,191,87
3,191,78
4,191,79
5,191,78
6,191,61
7,191,86
8,191,76
9,191,63
10,191,60
11,191,72
12,191,57
13,191,84
14,191,74
15,191,52
16,191,99
17,191,69
18,191,72
19,191,68
20,191,83
21,191,94
22,191,85
23,191,82
24,191,98
25,191,62
26,191,76
27,191,79
28,191,71
29,191,81
30,191,79
31,191,79
32,191,68
33,191,80
34,191,80
35,191,78
36,191,85
37,191,76
38,191,81
39,191,82
40,191,69
41,191,74
42,191,80
43,191,62
44,191,64
45,191,74
46,191,69
47,191,84
48,191,83
49,191,60
0,192,104
1,192,70
2,192,79
3,192,74
4,192,61
5,192,93
6,192,78
7,192,71
8,192,87
9,192,58
10,192,79
11,192,60
12,192,85
13,192,78
14,192,97
15,192,78
16,192,77
17,192,57
18,192,64
19,192,79
20,192,79
21,192,77
22,192,65
23,192,72
24,192,72
25,192,82
26,192,74
27,192,94
28,192,67
29,192,75
30,192,73
31,192,55
32,192,77
33,192,69
34,192,74
35,192,72
36,192,82
37,192,77
38,192,85
39,192,81
40,192,65
41,192,91
42,192,75
43,192,75
44,192,92
45,192,58
46,192,96
47,192,74
48,192,85
49,192,71
0,193,88
1,193,70
2,193,73
3,193,76
4,193,70
5,193,77
6,193,82
7,193,70
8,193,70
9,193,65
10,193,82
11,193,91
12,193,80
13,193,72
14,193,71
15,193,85
16,193,70
17,193,86
18,193,76
19,193,70
20,193,90
21,193,89
22,193,84
23,193,75
24,193,71
25,193,71
26,193,67
27,193,74
28,193,77
29,193,72
30,193,79
31,193,72
32,193,75
33,193,79
34,193,77
35,193,76
36,193,65
37,193,73
38,193,85
39,193,76
40,193,58
41,193,85
42,193,66
43,193,63
44,193,75
45,193,84
46,193,85
47,193,84
48,193,93
49,193,71
0,194,70
1,194,74
2,194,68
3,194,85
4,194,68
5,194,82
6,194,83
7,194,71
8,194,72
9,194,71
10,194,70
11,194,68
12,194,91
13,194,77
14,194,68
15,194,61
16,194,96
17,194,80
18,194,66
19,194,91
20,194,85
21,194,70
22,194,78
23,194,81
24,194,92
25,194,88
26,194,63
27,194,71
28,194,93
29,194,97
30,194,79
31,194,91
32,194,65
33,194,68
34,194,70
35,194,82
36,194,72
37,194,84
38,194,81
39,194,95
40,194,80
41,194,58
42,194,73
43,194,66
44,194,61
45,194,69
46,194,79
47,194,73
48,194,67
49,194,80
0,195,64
1,195,75
2,195,83
3,195,69
4,195,85
5,195,83
6,195,75
7,195,80
8,195,68
9,195,65
10,195,62
11,195,83
12,195,74
13,195,74
14,195,79
15,195,71
16,195,67
17,195,70
18,195,63
19,195,84
20,195,68
21,195,72
22,195,82
23,195,72
24,195,79
25,195,83
26,195,66
27,195,79
28,195,63
29,195,63
30,195,80
31,195,71
32,195,87
33,195,83
34,195,67
35,195,76
36,195,74
37,195,71
38,195,98
39,195,66
40,195,79
41,195,85
42,195,64
43,195,57
44,195,72
45,195,81
46,195,65
47,195,92
48,195,75
49,195,75
0,196,88
1,196,63
2,196,76
3,196,76
4,196,76
5,196,63
6,196,86
7,196,77
8,196,77
9,196,76
10,196,65
11,196,80
12,196,73
13,196,87
14,196,70
15,196,92
16,196,64
17,196,59
18,196,69
19,196,70
20,196,98
21,196,78
22,196,73
23,196,89
24,196,90
25,196,69
26,196,65
27,196,71
28,196,79
29,196,74
30,196,58
31,196,80
32,196,77
33,196,77
34,196,88
35,196,62
36,196,65
37,196,70
38,196,75
39,196,64
40,196,81
41,196,75
42,196,63
43,196,70
44,196,78
45,196,73
46,196,82
47,196,58
48,196,64
49,196,69
0,197,75
1,197,85
2,197,79
3,197,70
4,197,87
5,197,72
6,197,72
7,197,75
8,197,86
9,197,65
10,197,89
11,197,76
12,197,67
13,197,61
14,197,84
15,197,99
16,197,64
17,197,58
18,197,79
19,197,86
20,197,58
21,197,74
22,197,88
23,197,73
24,197,82
25,197,75
26,197,75
27,197,76
